id,lang,sentence
3372135,eng,I think Tom hangs out with Mary too much.
1027844,eng,Tom used to enjoy being with Mary.
6689351,eng,"Unfortunately, it happens sometimes."
1826358,eng,She didn't come before two.
7172470,eng,I thought that Tom could lend Mary some money.
5640046,eng,I hope Tom doesn't notice.
7438656,eng,They said they hoped they could do that.
2643716,eng,"Pull yourself together, Tom."
6711023,eng,Sami seemed to have no known enemies.
6393062,eng,What was that again?
293394,eng,He emptied a glass of wine.
3738544,eng,What are Tom's main achievements?
3597494,eng,Tom's time is very valuable.
7152969,eng,Tom wants to be in Australia.
7470773,eng,Tom and Mary complained about their low salaries.
597773,eng,They gave me an offer that I couldn't refuse.
4501562,eng,Is Tom protecting someone?
2646905,eng,Tom may be in danger.
6713403,eng,Is this the first time you've been back to Boston since your divorce?
4013646,eng,What do you think's causing this problem?
7542316,eng,Tom asked Mary to walk a little slower.
5780390,eng,What do you say we ditch this joint?
3904575,eng,I don't want her to give up.
7502686,eng,I know that Tom knows that Mary won't need to do that anymore.
2203292,eng,We're rich.
6337225,eng,I wonder if I'm really supposed to be doing this.
2661852,eng,He popped a balloon besides my ear and I was really scared.
5879532,eng,Fadil spent every spare moment searching the web for a gift to buy Layla.
3135703,eng,I don't expect that to happen anytime soon.
1966436,eng,Would you like to take a stroll around the park with me?
1026466,eng,Tom did what he had been told to do.
7070403,eng,Sami bought Layla another dog.
6230622,eng,Tom didn't seem surprised when I told him he had to do that.
2643297,eng,Tom asked if I needed a taxi.
5241071,eng,I traveled all around Russia.
7388218,eng,He's been busy cleaning his room.
2995454,eng,Please don't tell anyone about this.
39793,eng,The tuberculin reaction was positive.
6826901,eng,I'm going to need more money than this.
7137278,eng,Sometimes Tom swims laps before breakfast.
7009923,eng,For in much wisdom is much grief: and he that increaseth knowledge increaseth sorrow.
37194,eng,Tom is a good worker.
269451,eng,How can you make a living from selling newspapers?
25408,eng,Few things give us as much pleasure as music.
6728648,eng,"Last year, I wasn't able to do that as often as I wanted to."
7250664,eng,Sami is an anxious traveler.
7226330,eng,I don't think that anyone really understands me.
7384991,eng,She forgot her glasses.
456581,eng,Our visitors are sitting in the living room.
3823140,eng,There will be other chances to do this later.
7137764,eng,I can't afford to do this.
7391690,eng,She was having the time of her life.
239357,eng,There was nothing but the ocean as far as the eye could see.
5506980,eng,We want to move to Boston.
6110303,eng,I'm not used to doing this.
7387147,eng,He canceled his hotel reservation.
3912207,eng,I want you to meet him.
5228937,eng,"Get out of here, you dog!"
3024215,eng,I wish I were in Boston.
3958642,eng,Nicolaus Copernicus was born in Poland in 1473.
6506677,eng,Tom and Mary had to walk school when they were kids.
7131526,eng,Are you still staying at this hotel?
5839430,eng,I consider Fadil a pimp.
1589674,eng,There is no point in deluding yourself; you know it well that she's just playing games with you.
7733605,eng,Tom is still in pain.
2962515,eng,Creativity is everywhere.
674482,eng,What are you up to tomorrow afternoon?
6238351,eng,I didn't know Tom was the one who did that.
7361053,eng,Layla was wearing a hijab.
6107828,eng,Layla found a way to safety.
6432940,eng,Tom is going to get in trouble if he does that.
7183546,eng,Sami can't see Layla's face.
6491171,eng,Tom and Mary are planning on going.
6266314,eng,Tom said that Mary won't do that anymore.
2903637,eng,I have the right to express my opinion.
742066,eng,Mary's the laziest of her schoolmates.
6424441,eng,Mary told me that she was pleased.
7403030,eng,She said she felt invincible.
1632500,eng,Mary went to the beauty salon to get a manicure.
3708695,eng,I'd like to ask for something to drink.
2326517,eng,I filled in the blanks.
5909833,eng,I wish I had a girlfriend like Mary.
6335264,eng,Tom never should've left early.
418875,eng,"At one time, there was a bridge here."
5647060,eng,I learned that a long time ago.
2245555,eng,Help me up.
64676,eng,A customer came and so tea was brewed.
6529300,eng,I need to tell my wife I'll be late.
2744199,eng,I got an IV at the hospital.
5853005,eng,I was naughty.
627265,eng,Learning a foreign language is interesting.
4976470,eng,My ex-wife started a new life with the tubby postman.
7240195,eng,I wanted to let you know I'd be late.
302772,eng,He stood close to her and tried to protect her from the typhoon.
3821118,eng,You took some unnecessary risks.
4193797,eng,Tomorrow is my first day of work.
1742315,eng,"Good night, dear friend!"
501424,eng,There's no class today.
3496604,eng,These aren't real.
4014551,eng,Was that all you wanted to ask me?
2958848,eng,Would you rather come with us?
6421635,eng,Mary said she wanted to be left alone.
4664903,eng,"Yes, of course, you're correct."
5699134,eng,I'm genuinely concerned with Tom's health.
6269747,eng,I decided not to do that.
1103054,eng,"Hey mister, you forgot your coat!"
6439311,eng,Why should I join the team?
6502501,eng,Tom and Mary said they probably wouldn't do that again.
7194783,eng,How far is Australia from New Zealand?
7173583,eng,I thought that you didn't have a boyfriend.
6226870,eng,Everyone except Tom knew that he didn't need to stay in Boston.
6530067,eng,Tom can stay with us if he likes.
44871,eng,The store carries earthenware.
6423782,eng,Mary told me she wasn't happy here.
57065,eng,This book is much more useful than that one.
6702234,eng,Why did you think you had to do that?
4667225,eng,Don't rely on Tom.
773403,eng,I've heard barley is yielding fruit in Sisku's field.
265207,eng,We found out their plot before they took their actions.
51769,eng,It is necessary that every member observe these rules.
25317,eng,We cannot conceive science without a hypothesis.
7174609,eng,I thought that Tom was your younger brother.
7394562,eng,She said she was too young to drink.
7262261,eng,What are you cooking? It smells good.
6247766,eng,Perhaps you could borrow an umbrella.
3203908,eng,Some of Tom's chooks got through a hole in the fence and dug up his neighbour's lettuce plants.
3824957,eng,This is very embarrassing.
7270120,eng,Have you ever been stuck in a lift?
7517229,eng,I know Tom would never do that again.
3910925,eng,The police are questioning him.
571632,eng,He passed away yesterday.
7240174,eng,I didn't know that somebody was watching me.
6254809,eng,Tom said Mary was the only one who got here on time today.
2659575,eng,My father and my older brother work in this factory.
278744,eng,Iron is harder than gold.
6221680,eng,Tom said he'd help me do that as well.
6882628,eng,Thomas is in love with you.
4121013,eng,I don't know what you want to say.
572970,eng,Tom doesn't have to go to school today.
2858232,eng,What is he famous for?
2687217,eng,Every man or woman for themselves!
5298872,eng,I've already been to America two times.
6579288,eng,Mary cannot open the door.
2630823,eng,This camera belongs to me.
3825993,eng,There was nothing to burn.
6265619,eng,Tom can do that extremely well.
6960935,eng,"I understand what you mean, but I'm not sure how to translate it."
7143668,eng,I didn't think that Tom wrote anything.
6789093,eng,"Ah, mother mine! he chides her, as she flies, / ""art thou, then, also cruel? Wherefore cheat / thy son so oft with images and lies? / Why may I not clasp hands, and talk without disguise?"""
6528696,eng,Tom is still wearing his wedding ring.
5753343,eng,I still want to play.
480884,eng,I'll phone you.
3310203,eng,We've got to escape.
7408606,eng,They forced themselves to do that.
7218057,eng,Sami doesn't understand why his paycheck is so short.
7035330,eng,The teacher lowered me down to sit on the ground.
6257893,eng,Tom seems to want to study French.
2406882,eng,I suppose it's time to go.
5774444,eng,Come over here. I'll rub your back.
6276571,eng,"Hello, I'm Huan."
7130723,eng,Tom will remain behind bars for good.
4016621,eng,It's quite likely that Tom won't come.
6421169,eng,Mary doesn't allow her kids to do that.
1450641,eng,My father finally compromised.
6232856,eng,Tom is one of the thirty people who needed to do that.
6873418,eng,I can't afford to buy such a thing.
3986816,eng,Perhaps it was a convincing idea overall.
6124353,eng,You're supposed to be helping Tom now.
6516945,eng,Tom and Mary said they plan on doing that.
6797953,eng,Trump polarizes politics in the United States.
6164885,eng,I'm not leaving until tomorrow.
2546101,eng,I'll be in the basement.
3647270,eng,The boy is asking a question.
7110559,eng,I want you to know that I didn't do that.
6434371,eng,Mary showed me a picture of her boyfriend.
6829708,eng,I asked Tom to take some pictures.
31128,eng,The music of Mozart is always pleasing to me.
1796636,eng,Nobody mentions my country.
3439750,eng,Tom is extremely kind.
59547,eng,Her help is vital to the success of this plan.
6506537,eng,Tom and Mary said that they were really discouraged.
7472394,eng,Tom and Mary felt like they could do it.
7045214,eng,Florence was damaged during World War II.
7004753,eng,Stop making fun of me.
6348077,eng,Tom probably doesn't believe that.
4759181,eng,I cried reading this book.
6349372,eng,It looks like you're distracted.
5166545,eng,I'm a little upset.
5001052,eng,It's terribly hot this morning.
2951362,eng,I remember last night well.
3726519,eng,Tom and Mary clung to each other.
54307,eng,Can I tell my father what you want?
5050119,eng,His eyes lit up.
247769,eng,We found to our joy that all the crew were alive.
2361626,eng,I know you didn't hurt Tom.
7443002,eng,They know that they ought to do that.
6422029,eng,I told Mary she wouldn't like it here.
917744,eng,"If he really liked me, he would call me more often."
2953203,eng,Mary noticed that Tom had not shaved in several days.
7177666,eng,Tom said that Mary was going to ask John to do that.
7184199,eng,I don't think that it's a good idea for you to go Australia by yourself.
2489920,eng,Jaume's grandmother spoke Catalan better than Spanish.
3914459,eng,I'm not trying to impress her.
6676704,eng,I suspected Tom didn't really want to go to Boston.
3910155,eng,I thought you came to see him.
2240617,eng,We're not eating.
6593225,eng,Sami has just had a narrow escape from a delisional stalker.
3031663,eng,She wandered about the country.
2467698,eng,Do you have the source code?
4501817,eng,We want positive results.
6230882,eng,I don't think Tom will be able to do that very well.
6500660,eng,I would've never guessed that Tom and Mary were from Boston.
1025065,eng,Tom is close to thirty.
5322755,eng,The sun is much bigger than Jupiter.
2728681,eng,I just missed the train.
256156,eng,I am a member of the sales department.
810337,eng,You're weird - I like you.
7402733,eng,He should stay where he is.
5738434,eng,Tom lost all his belongings.
7428274,eng,See you tonight!
321460,eng,I can't find my pen.
